Date,Open,High,Low,Close,Volume,Adj Close
2013-06-12,6340.10,6364.30,6295.90,6299.50,693795800,6299.50
2013-06-11,6400.50,6401.20,6280.10,6340.10,736368300,6340.10
2013-06-10,6412.00,6421.20,6379.60,6400.50,597227000,6400.50
2013-06-07,6336.10,6421.40,6313.60,6412.00,786639400,6412.00
2013-06-06,6419.30,6435.40,6336.10,6336.10,680974000,6336.10
2013-06-05,6558.60,6558.60,6419.30,6419.30,800986600,6419.30
2013-06-04,6525.10,6577.00,6525.10,6558.60,806462900,6558.60
2013-06-03,6583.10,6583.10,6514.10,6525.10,780013000,6525.10
2013-05-31,6657.00,6657.10,6577.80,6583.10,1182587300,6583.10
2013-05-30,6627.20,6657.00,6611.00,6657.00,594003700,6657.00
2013-05-29,6762.00,6762.00,6620.80,6627.20,613718300,6627.20
2013-05-28,6654.30,6790.70,6654.30,6762.00,658595500,6762.00
2013-05-27,6654.30,6654.30,6654.30,6654.30,000,6654.30
2013-05-24,6696.80,6720.10,6640.10,6654.30,787892200,6654.30
2013-05-23,6840.30,6840.30,6658.80,6696.80,987091200,6696.80
2013-05-22,6803.90,6875.60,6781.50,6840.30,964619800,6840.30
2013-05-21,6755.60,6803.90,6744.20,6803.90,763672400,6803.90
2013-05-20,6723.10,6755.60,6709.10,6755.60,736130700,6755.60
2013-05-17,6687.80,6726.90,6669.90,6723.10,855145300,6723.10
2013-05-16,6693.60,6714.50,6677.20,6687.80,766342800,6687.80
2013-05-15,6686.10,6701.70,6669.00,6693.60,690863200,6693.60
2013-05-14,6631.80,6686.10,6618.40,6686.10,618403700,6686.10
2013-05-13,6625.00,6633.30,6602.80,6631.80,560542000,6631.80
2013-05-10,6592.70,6637.80,6591.60,6625.00,807522700,6625.00
2013-05-09,6583.50,6597.30,6571.70,6592.70,750085400,6592.70
2013-05-08,6557.30,6587.40,6547.00,6583.50,703446800,6583.50
2013-05-07,6521.50,6563.90,6521.40,6557.30,795845400,6557.30
2013-05-06,6521.50,6521.50,6521.50,6521.50,000,6521.50
2013-05-03,6460.70,6541.70,6451.50,6521.50,768857600,6521.50
2013-05-02,6451.30,6470.30,6409.80,6460.70,744888400,6460.70
2013-05-01,6430.10,6475.90,6429.80,6451.30,409459900,6451.30
2013-04-30,6458.00,6483.10,6412.70,6430.10,1079343900,6430.10
2013-04-29,6426.40,6458.00,6419.30,6458.00,636101000,6458.00
2013-04-26,6442.60,6442.60,6399.40,6426.40,560270500,6426.40
2013-04-25,6431.80,6467.10,6411.90,6442.60,739178900,6442.60
2013-04-24,6406.10,6438.90,6396.20,6431.80,735699100,6431.80
2013-04-23,6280.60,6406.10,6278.50,6406.10,719139100,6406.10
2013-04-22,6286.60,6342.00,6259.00,6280.60,603305900,6280.60
2013-04-19,6243.70,6288.70,6243.70,6286.60,694202900,6286.60
2013-04-18,6244.20,6277.80,6225.90,6243.70,668152700,6243.70
2013-04-17,6304.60,6334.40,6225.20,6244.20,738341700,6244.20
2013-04-16,6343.60,6343.60,6297.50,6304.60,609897600,6304.60
2013-04-15,6384.40,6384.40,6300.10,6343.60,576452100,6343.60
2013-04-12,6416.10,6416.10,6368.20,6384.40,521445800,6384.40
2013-04-11,6387.40,6423.60,6377.50,6416.10,556826000,6416.10
2013-04-10,6313.20,6405.20,6313.20,6387.40,678441400,6387.40
2013-04-09,6276.90,6326.50,6276.90,6313.20,613230800,6313.20
2013-04-08,6249.80,6289.60,6249.80,6276.90,650412500,6276.90
2013-04-05,6344.10,6346.80,6214.40,6249.80,668684100,6249.80
2013-04-04,6420.30,6426.40,6341.40,6344.10,680161200,6344.10
2013-04-03,6490.70,6491.80,6416.70,6420.30,676016200,6420.30
2013-04-02,6411.70,6501.80,6408.80,6490.70,913557400,6490.70
2013-04-01,6411.70,6411.70,6411.70,6411.70,000,6411.70
2013-03-29,6411.70,6411.70,6411.70,6411.70,000,6411.70
2013-03-28,6387.60,6447.90,6382.00,6411.70,731507000,6411.70
2013-03-27,6399.40,6420.90,6344.20,6387.60,755244900,6387.60
2013-03-26,6378.40,6404.50,6369.60,6399.40,650359300,6399.40
2013-03-25,6392.80,6458.50,6366.60,6378.40,768298200,6378.40
2013-03-22,6388.60,6426.50,6374.50,6392.80,768806500,6392.80
2013-03-21,6432.70,6435.60,6364.00,6388.60,641944200,6388.60
2013-03-20,6441.30,6475.60,6421.30,6432.70,724526500,6432.70
2013-03-19,6457.90,6474.60,6414.50,6441.30,679522800,6441.30
2013-03-18,6489.70,6489.70,6386.20,6457.90,748775900,6457.90
2013-03-15,6529.40,6533.80,6470.10,6489.70,1262249400,6489.70
2013-03-14,6481.50,6532.60,6478.50,6529.40,791452600,6529.40
2013-03-13,6510.60,6510.60,6437.60,6481.50,666282400,6481.50
2013-03-12,6503.60,6534.00,6491.80,6510.60,616794400,6510.60
2013-03-11,6483.60,6505.30,6473.60,6503.60,625234000,6503.60
2013-03-08,6439.20,6489.50,6439.20,6483.60,844774800,6483.60
2013-03-07,6427.60,6459.70,6427.30,6439.20,923031500,6439.20
2013-03-06,6432.00,6461.00,6418.70,6427.60,1098361600,6427.60
2013-03-05,6345.60,6437.30,6344.80,6432.00,683437100,6432.00
2013-03-04,6378.60,6379.30,6333.20,6345.60,704235700,6345.60
2013-03-01,6360.80,6391.70,6308.60,6378.60,1106390100,6378.60
2013-02-28,6325.90,6372.00,6325.90,6360.80,909994200,6360.80
2013-02-27,6270.40,6335.90,6269.30,6325.90,707922300,6325.90
2013-02-26,6355.40,6355.40,6258.60,6270.40,772273300,6270.40
2013-02-25,6335.70,6390.10,6324.00,6355.40,994472400,6355.40
2013-02-22,6291.50,6347.30,6291.50,6335.70,702828200,6335.70
2013-02-21,6395.40,6395.40,6278.00,6291.50,733017000,6291.50
2013-02-20,6379.10,6412.40,6368.20,6395.40,756333900,6395.40
2013-02-19,6318.20,6385.10,6304.40,6379.10,672871900,6379.10
2013-02-18,6328.30,6330.20,6306.80,6318.20,459974900,6318.20
2013-02-15,6327.40,6352.20,6309.80,6328.30,636564400,6328.30
2013-02-14,6359.10,6364.70,6302.00,6327.40,713898900,6327.40
2013-02-13,6338.40,6384.70,6311.60,6359.10,756377700,6359.10
2013-02-12,6277.10,6338.40,6259.80,6338.40,813154300,6338.40
2013-02-11,6263.90,6294.80,6252.30,6277.10,448134200,6277.10
